Table	Row	Originally hidden
DT_NewShopItem	RaiderX Barrel	False
DT_NewShopItem	Glock17 Threaded Barrel Series Catalyst 0	False
DT_NewShopItem	Glock17 Threaded Barrel Series Catalyst 1	False
DT_NewShopItem	M1911 Hammer Gold	False
DT_NewShopItem	Sticker Bodycam Off	False
DT_NewShopItem	Sticker Kit Jet	False
DT_NewShopItem	Sticker Vodkat	False
DT_NewShopItem	Sticker Focus	False
DT_NewShopItem	Sticker RC	False
DT_NewShopItem	Last chance	False
DT_NewShopItem	Glock17 Threaded Barrel Series Strike Industries 0	False
DT_NewShopItem	Zaffari Red	False
DT_NewShopItem	Glock Series Slide Zaffari 2	False
DT_NewShopItem	Deagle Grip 01	False
DT_NewShopItem	Deagle Grip02	False
DT_NewShopItem	Deagle Grip 03	False
DT_NewShopItem	Deagle Grip 04	False
DT_NewShopItem	Deagle Barrel 01	False
DT_NewShopItem	Deagle Barrel 02	False
DT_NewShopItem	Deagle Barrel 03	False
DT_NewShopItem	Deagle Barrel 04	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 0	False
DT_NewShopItem	Deagle Slide 01	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 1	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 2	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 3	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 4	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 5	False
DT_NewShopItem	Deagle Slide 01 Black Oxide 6	False
DT_NewShopItem	Deagle Barrel 05 Black Oxide	False
DT_NewShopItem	Deagle Barrel 05 Brushed Red	False
DT_NewShopItem	Deagle Barrel 05 Casehardened	False
DT_NewShopItem	Deagle Barrel 05	False
DT_NewShopItem	Deagle Barrel 05 Damas	False
DT_NewShopItem	Deagle Barrel 05 Engraved	False
DT_NewShopItem	Deagle Barrel 05 Gold	False
DT_NewShopItem	Deagle Grip Brushed Red	False
DT_NewShopItem	Deagle Base Brushed Red	False
DT_NewShopItem	Deagle Base Black Oxide	False
DT_NewShopItem	Deagle Trigger	False
DT_NewShopItem	Deagle Hammer	False
DT_NewShopItem	Deagle Hammer Ifriee	False
DT_NewShopItem	Deagle Trigger Ifriee	False
DT_NewShopItem	Deagle Hammer Damas	False
DT_NewShopItem	Deagle Barrel 01 Brushed Red	False
DT_NewShopItem	Deagle Barrel 01 Black Oxide	False
DT_NewShopItem	Action Camera Extra 360 Camera	False
DT_NewShopItem	Drone Long Range Device Fiber Optic Spool	True
DT_NewShopItem	Scar-H Stock 01 FDE	False
DT_NewShopItem	Scar-H Stock 02 FDE	False
DT_NewShopItem	Scar-H Stock 03 FDE	False
DT_NewShopItem	Scar-H Stock 04 FDE	False
DT_NewShopItem	Scar-H Stock 05 FDE	False
DT_NewShopItem	Scar-H Barrel 01 FDE	False
DT_NewShopItem	Scar-H Barrel 02 FDE	False
DT_NewShopItem	Scar-H Barrel 03 FDE	False
DT_NewShopItem	Scar-H Barrel 01 Black	False
DT_NewShopItem	Scar-H Barrel 02 Black	False
DT_NewShopItem	Scar-H Barrel 03 Black	False
DT_NewShopItem	Scar-H Stock 01 Black	False
DT_NewShopItem	Scar-H Stock 02 Black	False
DT_NewShopItem	Scar-H Stock 03 Black	False
DT_NewShopItem	Scar-H Stock 04 Black	False
DT_NewShopItem	Scar-H Stock 05 Black	False
DT_NewShopItem	Scar Grip Default Black	False
DT_NewShopItem	Scar-H Magazine Default Black	False
DT_NewShopItem	Scar-H Base Receiver Clean Black	False
DT_NewShopItem	Scar-H Muzzle 01	False
DT_NewShopItem	Scar Trigger	False
DT_NewShopItem	MP5 Optic Mount	False
DT_NewShopItem	Uzi Stock M Fold	False
DT_NewShopItem	Optic Mount 25cm	False
DT_NewShopItem	Optic Mount 10cm	False
DT_NewShopItem	Optic Mount 15cm	False
DT_NewShopItem	Uzi Stock M Folded	False
DT_NewShopItem	Deagle Magazine	False
DT_NewShopItem	Deagle Magazine Extended	False
DT_NewShopItem	FNFAL Optic Mount	False
DT_NewShopItem	AR15 Stock Default V20	False
DT_NewShopItem	Karambit Base Iridescent	False
DT_NewShopItem	Karambit Base Argentic	False
DT_NewShopItem	Karambit Base Blooded	False
DT_NewShopItem	Karambit Base Whiteout	False
DT_NewShopItem	AR15 Magazine Simple RED	False
DT_NewShopItem	AR15 Magazine Simple FDE	False
DT_NewShopItem	Deagle Barrel Iridescent	False
DT_NewShopItem	Deagle Slide Iridescent	False
DT_NewShopItem	Bundle Deagle Iridescent	False
DT_NewShopItem	Remington700 Bolt	False
DT_NewShopItem	Remington700 Barrel Long	False
DT_NewShopItem	Remington700 Barrel Short	False
DT_NewShopItem	M16A4 Trigger BCPD	False
DT_NewShopItem	M16A4 Magazine BCPD	False
DT_NewShopItem	M16A4 Magazine Ticket To Hell	False
DT_NewShopItem	M16A4 Magazine French Patriot	False
DT_NewShopItem	M16A4 Trigger French Patriot	False
DT_NewShopItem	M16A4 Magazine Western	False
DT_NewShopItem	M16A4 Trigger Western	False
DT_NewShopItem	Scar-H Barrel Abstract	False
DT_NewShopItem	Scar Grip Abstract	False
DT_NewShopItem	M16A4 Magazine Joker	False
DT_NewShopItem	Scar-H Magazine Ticket To Hell	False
DT_NewShopItem	Mossberg590 Pump Classic	False
DT_NewShopItem	Mossberg590 Base Classic	False
DT_NewShopItem	Bundle Mossberg590 Base Classic	False
DT_NewShopItem	M1911 Base BTK	False
DT_NewShopItem	M1911 Slide BTK	False
DT_NewShopItem	M1911 Trigger BTK	False
DT_NewShopItem	M1911 Hammer BTK	False
DT_NewShopItem	FNFAL Grip Bone	False
DT_NewShopItem	FNFAL Base Bone	False
DT_NewShopItem	FNFAL Trigger Bone	False
DT_NewShopItem	FNFAL Magazine Bone	False
DT_NewShopItem	Fostech Magazine Dirty	False
DT_NewShopItem	Fostech Magazine Soldier	False
DT_NewShopItem	Fostech Trigger	False
DT_NewShopItem	FNFAL Stock Dirty	False
DT_NewShopItem	FNFAL Grip Dirty	False
DT_NewShopItem	FNFAL Trigger Dirty	False
DT_NewShopItem	FNFAL Magazine Dirty	False
DT_NewShopItem	Fostech Magazine Leopard	False
DT_NewShopItem	Deagle Base Receiver	False
DT_NewShopItem	Deagle Magazine Barbeled	False
DT_NewShopItem	Deagle Barrel Barbeled	False
DT_NewShopItem	Deagle Trigger Barbeled	False
DT_NewShopItem	Deagle Grip Barbeled	False
DT_NewShopItem	Deagle Hammer Barbeled	False
DT_NewShopItem	Deagle Slide Barbeled	False
DT_NewShopItem	Deagle Slide Western	False
DT_NewShopItem	Deagle Grip Western	False
DT_NewShopItem	Deagle Barrel Western	False
DT_NewShopItem	Bundle Deagle Western	False
DT_NewShopItem	Remington700 Base Receiver	False
DT_NewShopItem	Bundle Deagle WhiteLiquid	False
DT_NewShopItem	Deagle Grip WhiteLiquid	False
DT_NewShopItem	Deagle Barrel WhiteLiquid	False
DT_NewShopItem	Deagle Slide WhiteLiquid	False
DT_NewShopItem	MP5 Forearm Dedicated Wooden	False
DT_NewShopItem	MP5 Magazine Wooden	False
DT_NewShopItem	Bundle Deagle Fire Aspect	False
DT_NewShopItem	Deagle Magazine Fire Aspect	False
DT_NewShopItem	Deagle Barrel Fire Aspect	False
DT_NewShopItem	Deagle Grip Fire Aspect	False
DT_NewShopItem	Deagle Hammer Fire Aspect	False
DT_NewShopItem	Deagle Slide Fire Aspect	False
DT_NewShopItem	M4A1 Base Joker	False
DT_NewShopItem	Blade Base Receiver	False
DT_NewShopItem	Folding Bloody	False
DT_NewShopItem	Rivington 700 Dark Plastic	False
DT_NewShopItem	Rivington 700 Camo	False
DT_NewShopItem	Rivington 700 East	False
DT_NewShopItem	Rivington 700 Grey	False
DT_NewShopItem	Flash NFDD	False
DT_NewShopItem	Assault Cross	False
DT_NewShopItem	Diamond 4 Split	False
DT_NewShopItem	FPS Pro V1	False
DT_NewShopItem	FPS Pro V2	False
DT_NewShopItem	FPS Pro V3	False
DT_NewShopItem	Canted Dot	False
DT_NewShopItem	AK Stock SAG Short	True
DT_NewShopItem	AK Stock SAG	False
DT_NewShopItem	Flashed	False
DT_NewShopItem	Hot Mess	False
DT_NewShopItem	Primal Chaos	False
DT_NewShopItem	Kitty Heart	False
DT_NewShopItem	Hello Still There ?	False
DT_NewShopItem	Hammer Time !	False
DT_NewShopItem	Ewhhh	False
DT_NewShopItem	Drift	False
DT_NewShopItem	Mind your blind spot	False
DT_NewShopItem	Check Engine	False
DT_NewShopItem	Zip Tie Certified	False
DT_NewShopItem	Bombcat	False
DT_NewShopItem	Yayyy Racoon	False
DT_NewShopItem	Enjoying	False
DT_NewShopItem	I saw that	False
DT_NewShopItem	Grenade Flash 9-Bangers	False
DT_NewShopItem	Mossberg590 Stock Dirty 02	False
DT_NewShopItem	Deagle Slide Fire Aspect 02	False
DT_NewShopItem	Catalyst Gold	False
DT_NewShopItem	Catalyst PRRED	False
DT_NewShopItem	Zaffari PP	False
DT_NewShopItem	Zaffari Emerald	False
DT_NewShopItem	Strike Cyan	False
DT_NewShopItem	Dot Large	False
DT_NewShopItem	Square Split	False
DT_NewShopItem	Circle Dot MK2	False
DT_NewShopItem	T-Cross Blue	False
DT_NewShopItem	Circle Dot MK1	False
DT_NewShopItem	 PIC V5 Tan	False
DT_NewShopItem	 PIC V5 Dark	False
DT_NewShopItem	 PIC V6 Tan	False
DT_NewShopItem	 PIC V6 Dark	False
DT_NewShopItem	 PIC V7 Tan	False
DT_NewShopItem	 PIC V7 Dark	False
DT_NewShopItem	 PIC V8 Tan	False
DT_NewShopItem	 PIC V8 Dark	False
DT_NewShopItem	 PIC V9 Tan	False
DT_NewShopItem	 PIC V9 Dark	False
DT_NewShopItem	Skarp Reflex	False
DT_NewShopItem	Kamikaze Frame LED	False
DT_NewShopItem	Led Loop	False
DT_NewShopItem	Glock17 Trigger	False
DT_NewShopItem	AK47 Magazine Default	False
DT_NewShopItem	SVD Optic Mount	False
DT_NewShopItem	Optic_WolterW	False
DT_NewShopItem	Wolter W FDE	False
DT_NewShopItem	Wolter W Red	False
DT_NewShopItem	Canted Holo	False
DT_NewShopItem	Chevron MK1	False
DT_NewShopItem	Magnified Dot MK1 Red	False
DT_NewShopItem	Magnified Chevron MK1 Red	False
DT_NewShopItem	Magnified Chevron MK2 Red	False
DT_NewShopItem	Magnified Chevron MK1 Green	False
DT_NewShopItem	Magnified Chevron MK3 Red	False
DT_NewShopItem	Bundle MP5 Bloody Mary	False
DT_NewShopItem	MP5 Forearm Bloody Mary	False
DT_NewShopItem	MP5 Stock Bloody Mary	False
DT_NewShopItem	MP5 Grip Bloody Mary	False
DT_NewShopItem	Bundle Deagle Ifriee	False
DT_NewShopItem	Deagle Barrel Ifriee	False
DT_NewShopItem	Deagle Slide Ifriee	False
DT_NewShopItem	Deagle Grip Ifriee	False
DT_NewShopItem	AK47 Magazine Ifriee	False
DT_NewShopItem	CZ P-09 Hammer	False
DT_NewShopItem	Scar-H Barrel Iridescent	False
DT_NewShopItem	Scar-H Stock Iridescent	False
DT_NewShopItem	Scar Grip Iridescent	False
DT_NewShopItem	Scar-H Magazine Iridescent	False
DT_NewShopItem	Bundle Scar-H Iridescent	False
DT_NewShopItem	AK47 Magazine Bandages	False
DT_NewShopItem	AK47 Barrel Bandages	False
DT_NewShopItem	AK47 Base BloodyMary	False
DT_NewShopItem	Bundle AK47 Bloodymary	False
DT_NewShopItem	FNFAL Grip BloodyMary	False
DT_NewShopItem	AKS74U Barrel Reliable	False
DT_NewShopItem	AKS74 Magazine Reliable	False
DT_NewShopItem	Stock PP-19 Vityaz Reliable	False
DT_NewShopItem	AK47 Base Western Classic	False
DT_NewShopItem	AK47 Magazine Western Black	False
DT_NewShopItem	AK47 Magazine Western Classic	False
DT_NewShopItem	AK47 Magazine Western White	False
DT_NewShopItem	AK47 Magazine Western Red	False
DT_NewShopItem	AK47 Stock Western Classic	False
DT_NewShopItem	AK47 Grip WesternClassic	False
DT_NewShopItem	AK47 Barrel WesternClassic	False
DT_NewShopItem	Bundle AK47 Western Classic 	False
DT_NewShopItem	RC Trataxes Shell	False
DT_NewShopItem	Uzi Base Splash	False
DT_NewShopItem	Ammo 9mm	False
DT_NewShopItem	Glock17 Slide Ticket To Hell	False
DT_NewShopItem	Laser Retotec OGL FDE	False
DT_NewShopItem	Laser Storm SLX	True
DT_NewShopItem	Laser Tac Device Holosun LS321	False
DT_NewShopItem	AK47 Base Case Hardened	False
DT_NewShopItem	AK47 Magazine Case Hardened	False
DT_NewShopItem	Bundle AK47 Case Hardened	False
DT_NewShopItem	AK47 Barrel Case Hardened	False
DT_NewShopItem	AK47 Trigger	False
DT_NewShopItem	Deagle Base Iridescent	False
DT_NewShopItem	Deagle Grip Iridescent	False
DT_NewShopItem	Deagle Magazine Iridescent	False
DT_NewShopItem	Optic PSG 1 Scope	True
DT_NewShopItem	FNFAL Magazine BloodyMary	False
DT_NewShopItem	Slight Black	False
DT_NewShopItem	RC Sphere Led	False
DT_NewShopItem	Canted Chevron MK1	False
DT_NewShopItem	Basic Blue	False
DT_NewShopItem	Sentinel_Payload_CellularModule	True
DT_NewShopItem	Sentinel Payload Flashlight	True
DT_NewShopItem	Led Sentinel	False
DT_NewShopItem	Nut stopy	False
DT_NewShopItem	Lockit	False
DT_NewShopItem	Nut Basic	False
DT_NewShopItem	Genfam	False
DT_NewShopItem	Genfam Purple	False
DT_NewShopItem	Stopy Black	False
DT_NewShopItem	Lockit Purple	False
DT_NewShopItem	Genfam Green	False
DT_NewShopItem	Genfam Cyan	False
DT_NewShopItem	Genfam Red	False
DT_NewShopItem	Reumer	False
DT_NewShopItem	FPV Carbon	False
DT_NewShopItem	R-34	False
DT_NewShopItem	Sticker Fatal Error	False
DT_NewShopItem	Drone Spectator	False
DT_NewShopItem	Flashlight Pulse	False
DT_NewShopItem	Flashlight Pulse FDE	False
DT_NewShopItem	CZ CZ-P-09 Slide Red	False
DT_NewShopItem	Optic Docter Sight	False
DT_NewShopItem	Magnified HSH Dot MK1 Red	False
DT_NewShopItem	Canted Optic Retotech WSXPS2	True
DT_NewShopItem	Canted Optic Iron Sight 4	True
DT_NewShopItem	Canted Optic Iron Sight 4 Tan	True
DT_NewShopItem	Canted Optic Aimpoint Acro P2 Black	True
DT_NewShopItem	Canted Optic Aimpoint Acro P2 FDE	True
DT_NewShopItem	MP5 Muzzle Sd	False
DT_NewShopItem	Remington700 Optic Mount	False
DT_NewShopItem	Glock17 Base Basic	False
DT_NewShopItem	Bomb Base Receiver	False
DT_NewShopItem	Muzzle Silencer	False
DT_NewShopItem	Canted Optic Burris FastFire 3	False
DT_NewShopItem	Canted Optic MK47 Default	False
DT_NewShopItem	Canted Optic EOTECH EFLX	False
DT_NewShopItem	Canted Optic Mount 45	False
DT_NewShopItem	Canted Upperbarrel Mount 45	False
DT_NewShopItem	Canted Optic Mount 30	False
DT_NewShopItem	Riser 50	False
DT_NewShopItem	Riser 75	False
DT_NewShopItem	Riser 100	False
DT_NewShopItem	Mount 45 Left	True
DT_NewShopItem	Canted Upperbarrel Mount 45 Left	False
DT_NewShopItem	Mount 15	False
DT_NewShopItem	Mount 15 Left	True
DT_NewShopItem	Mount 30 Left	True
DT_NewShopItem	Canted Upperbarrel Mount 30	False
DT_NewShopItem	Canted Upperbarrel Mount 30 Left	False
DT_NewShopItem	Canted Upperbarrel Mount 15	False
DT_NewShopItem	Canted Upperbarrel Mount 15 Left	False
DT_NewShopItem	Arrow	False
DT_NewShopItem	T-Cross	False
DT_NewShopItem	Assault Cross Blue	False
DT_NewShopItem	Assault Cross Green	False
DT_NewShopItem	Chevron MK1 Blue	False
DT_NewShopItem	Chevron MK1 Green	False
DT_NewShopItem	Circle Dot MK1 Blue	False
DT_NewShopItem	Circle Dot MK1 Green	False
DT_NewShopItem	Circle Dot MK2 Blue	False
DT_NewShopItem	Circle Dot MK2 Green	False
DT_NewShopItem	Circle Dot MK3 Blue	False
DT_NewShopItem	Circle Dot MK3 Green	False
DT_NewShopItem	Cross Dot Blue	False
DT_NewShopItem	Cross Dot Green	False
DT_NewShopItem	Dot Blue	False
DT_NewShopItem	Dot Green	False
DT_NewShopItem	Dot Large Green	False
DT_NewShopItem	Dot Large Blue	False
DT_NewShopItem	Holo Blue	False
DT_NewShopItem	Holo Green	False
DT_NewShopItem	Holo	False
DT_NewShopItem	T-Cross Green	False
DT_NewShopItem	X-Cross Blue	False
DT_NewShopItem	X-Cross Green	False
DT_NewShopItem	Magnified Dot MK2 Red	False
DT_NewShopItem	Magnified Dot MK3 Red	False
DT_NewShopItem	Magnified Chevron MK3 Green	False
DT_NewShopItem	Magnified HSH Dot MK2 Red	False
DT_NewShopItem	Magnified HSH Dot MK3 Red	False
DT_NewShopItem	Magnified HTR Tactical Cross Red	False
DT_NewShopItem	Magnified Chevron MK1 Blue	False
DT_NewShopItem	Magnified Chevron MK2 Green	False
DT_NewShopItem	Magnified Chevron MK2 Blue	False
DT_NewShopItem	Magnified Chevron MK3 Blue	False
DT_NewShopItem	Magnified Dot MK1 Green	False
DT_NewShopItem	Magnified Dot MK1 Blue	False
DT_NewShopItem	Magnified Dot MK2 Green	False
DT_NewShopItem	Magnified Dot MK2 Blue	False
DT_NewShopItem	Magnified Dot MK3 Green	False
DT_NewShopItem	Magnified Dot MK3 Blue	False
DT_NewShopItem	Magnified HSH Dot MK1 Green	False
DT_NewShopItem	Magnified HSH Dot MK1 Blue	False
DT_NewShopItem	Magnified HSH Dot MK2 Green	False
DT_NewShopItem	Magnified HSH Dot MK2 Blue	False
DT_NewShopItem	Magnified HSH Dot MK3 Green	False
DT_NewShopItem	Magnified HSH Dot MK3 Blue	False
DT_NewShopItem	Magnified HTR Tactical Cross Green	False
DT_NewShopItem	Magnified HTR Tactical Cross Blue	False
DT_NewShopItem	Canted Chevron MK1 Green	False
DT_NewShopItem	Canted Chevron MK1 Blue	False
DT_NewShopItem	Canted Dot Green	False
DT_NewShopItem	Canted Dot Blue	False
DT_NewShopItem	Canted Large Dot Green	False
DT_NewShopItem	Canted Large Dot Blue	False
DT_NewShopItem	Canted Holo Green	False
DT_NewShopItem	Canted Holo Blue	False
DT_NewShopItem	Magnified Dot Small MK1	False
DT_NewShopItem	Magnified Dot Small MK1 Green	False
DT_NewShopItem	Magnified Dot Small MK1 Blue	False
DT_NewShopItem	Magnified Argus Precision	False
DT_NewShopItem	Magnified Mil Dot	False
DT_NewShopItem	Magnified Cross Mil Dot Green	False
DT_NewShopItem	Magnified Cross Mil Dot Red	False
DT_NewShopItem	Magnified Cross Mil Dot Blue	False
DT_NewShopItem	Magnified Cross Red	False
DT_NewShopItem	Magnified Cross Green	False
DT_NewShopItem	Magnified Cross Blue	False
DT_NewShopItem	Sticker Seedlers	False
DT_NewShopItem	Operator Black Shadow	False
DT_BasicBundles	AK47 Basic Bundle	False
DT_BasicBundles	Deagle Basic Bundle	False
DT_BasicBundles	Fostech Basic Bundle	False
DT_BasicBundles	Glock17 Basic Bundle	False
DT_BasicBundles	Kobra Basic Bundle	False
DT_BasicBundles	M1911 Basic Bundle	False
DT_BasicBundles	M4A1 Basic Bundle	False
DT_BasicBundles	BC5 Basic Bundle	False
DT_BasicBundles	Mossberg590 Basic Bundle	False
DT_BasicBundles	Revolver Basic Bundle	False
DT_BasicBundles	Bundle UNT Basic Bundle	False
DT_BasicBundles	Uzi Basic Bundle	False
DT_BasicBundles	Scar Basic Bundle	False
DT_BasicBundles	TenpointStealthCrossbow Basic Bundle	True
DT_BasicBundles	RaiderX Basic Bundle	False
DT_BasicBundles	Benelli Basic Bundle	False
DT_BasicBundles	Tec9 Basic Bundle	False
DT_BasicBundles	CZ-P-09 Basic Bundle	False
DT_BasicBundles	Scorpion EVO3 Basic Bundle	False
DT_BasicBundles	Kriss Vector Basic Bundle	False
DT_BasicBundles	MP9 Basic Bundle	False
DT_BasicBundles	Dragunov Basic Bundle	False
DT_BasicBundles	FNFAL Basic Bundle	False
DT_BasicBundles	Knife Basic Bundle	False
DT_BasicBundles	Kyoshin Basic Bundle	False
DT_BasicBundles	Trataxes Basic Bundle	True
DT_BasicBundles	Sentinel Basic Bundle	False
DT_BasicBundles	Kamikaze Basic Bundle	False
DT_BasicBundles	Karambit Basic Bundle	False
DT_BasicBundles	Grenade G67 Basic Bundle	False
DT_BasicBundles	Grenade N67 Basic Bundle	False
DT_BasicBundles	Grenade RGN Basic Bundle	False
DT_BasicBundles	Grenade Moon Basic Bundle	True
DT_BasicBundles	Grenade Flash Basic Bundle	False
DT_BasicBundles	Remington700 Basic Bundle	False
DT_BasicBundles	Grenade_G68_Basic_Bundle	False
DT_BasicBundles	Folding Basic Bundle	False
DT_BasicBundles	Blade Basic Bundle	False
DT_BasicBundles	Grenade Flash 9-Bangers Basic Bundle	False
DT_BasicBundles	KA-US	False
DT_BasicBundles	KA-74M	False
DT_BasicBundles	M16-A2	False
DT_BasicBundles	BK-102S	False
DT_BasicBundles	SG5-KF	False
DT_BasicBundles	Rivington 700 TAC	False
DT_BasicBundles	Drako	False
DT_BasicBundles	Spectator Basic Bundle	True
DT_BasicBundles	GG_RPK	True
DT_BasicBundles	Bomb Basic Bundle	True
DT_BasicBundles	M15 IRS	True
